linear,lasso,ridge,scad,mcp
-0.5647855297334416,-9.946558381788535,-34.982172079302956,-0.14334434922771777,-0.14334434922771777
0.7368401936865325,-10.421183903126582,-36.17144850612145,0.08855052001977981,0.08855052001977981
-0.5738674290530952,-10.244851984927372,-35.47828191467206,-0.21424522564480242,-0.21424522564480242
-0.6336537085257135,-10.374037702953089,-35.988526054835866,0.06263654963210286,0.06263654963210286
-0.48362994519997216,-9.930465833707046,-34.74420033934221,-0.11189477981858431,-0.11189477981858431
0.5207526905191884,-10.570323086891925,-36.5289379960214,-0.18014411385287588,-0.18014411385287588
-0.3429467350060236,-10.363572094596229,-35.32957623100333,-0.16880775100203493,-0.16880775100203493
1.5087983026702858,-9.595691918705825,-33.280697588315206,0.3933903046493441,0.3933903046493441
-2.4249326762284227,-10.54096037522796,-37.01281455486261,-0.22783130767609805,-0.22783130767609805
1.1738943315310024,-10.409643553689392,-35.47526047712312,0.05258209897841937,0.05258209897841937
1.8894193242185153,-9.834119377882779,-34.173874906128034,0.43113282773112616,0.43113282773112616
0.7641751784704667,-10.226965059591343,-35.28177516724892,-0.028048578968039806,-0.028048578968039806
-0.8577413468002391,-10.397815741857308,-35.958175841811936,-0.1381948365821586,-0.1381948365821586
-0.9855628256868698,-10.574869658796885,-35.53949004751826,-0.23102530062034532,-0.23102530062034532
0.14532341045955377,-10.136669481490564,-34.54465802564344,0.10903504292315347,0.10903504292315347
-1.4300040909622993,-10.487255031327066,-36.355932757232324,-0.16608150576141156,-0.16608150576141156
-0.5309989953857155,-10.26826002395191,-36.1845151489577,0.11926366816371115,0.11926366816371115
0.1235596673275694,-10.560223884766145,-35.52420909967864,-0.23666288184925577,-0.23666288184925577
-1.8492592985508054,-9.95027748744257,-35.89265691747154,-4.3046558850790007e-4,-4.3046558850790007e-4
0.06299211987384012,-9.77379667723227,-34.71234302673492,-0.019280097739027724,-0.019280097739027724
-0.7850784959276922,-10.448662694199939,-35.81204842313794,-0.10128474491027362,-0.10128474491027362
0.8052203057863494,-9.972888496645005,-35.4338553146169,0.2848850763978419,0.2848850763978419
-0.6467076222278365,-10.832053375626323,-37.50131653242362,-0.10079390942199495,-0.10079390942199495
0.05573718724633636,-10.05152320102654,-34.79023819197773,0.10019184871640618,0.10019184871640618
-0.4119033979466451,-10.515614354993403,-36.104867179330924,0.059757276034545725,0.059757276034545725
1.4515867030394247,-10.077418671242597,-35.039663381930524,0.24852631351997445,0.24852631351997445
-0.8703918319768604,-10.776978454809111,-37.24228712516056,-0.1500741013406639,-0.1500741013406639
0.7487193450902936,-9.88437107431723,-34.80156492216186,0.231895847713119,0.231895847713119
0.5274825089712465,-10.339664409936766,-34.87965675756648,-0.08773011091774663,-0.08773011091774663
-0.8618531049453964,-11.407673684540313,-37.01631923758276,-0.552504303159651,-0.552504303159651
0.2545460783363751,-10.750274163358107,-35.8705009603744,-0.16470923309691443,-0.16470923309691443
0.1342588575859196,-9.84236811644378,-34.73949296382025,0.05892299858682293,0.05892299858682293
1.5571401005209466,-9.907900011110407,-33.559602892519806,0.16346426565561245,0.16346426565561245
0.330195159634016,-10.433839529273698,-35.787774729326685,-0.019497093076296323,-0.019497093076296323
-1.8499530599673903,-9.766637534626355,-34.94677082557328,0.04054047360783386,0.04054047360783386
-0.6508540718680251,-9.720192804678504,-34.88808191885342,0.3781166640843594,0.3781166640843594
1.4726902843099055,-10.62642899462844,-35.691415765663415,-0.03752483379332716,-0.03752483379332716
-0.19805494873943985,-9.799690083504323,-34.9894928253518,0.11185504127695367,0.11185504127695367
0.3405190128246147,-10.439289706824482,-35.95310091767578,-0.18142880635620884,-0.18142880635620884
-0.5333366419965415,-10.576345613857214,-36.590056888870734,-0.1490033342617636,-0.1490033342617636
0.6555744669224026,-10.402669820864517,-35.62069122176186,0.04111830548801265,0.04111830548801265
-0.4204031295615067,-10.757258921714644,-36.819186478607634,-0.20783149009707813,-0.20783149009707813
1.1398137870192286,-10.032819616343822,-33.916454291218855,0.2904176745383751,0.2904176745383751
-1.7019960216257175,-10.290281722858033,-35.49313689128866,-0.4915468383077837,-0.4915468383077837
0.4639875680479264,-10.311586957487656,-35.095671039153,-0.17174727384862365,-0.17174727384862365
0.08753121682299536,-10.285187026605279,-35.14286382423632,0.044665899432303036,0.044665899432303036
1.7316183844641984,-10.311459491204594,-34.67350096206435,0.03844122798760452,0.03844122798760452
1.4810991723471432,-10.243671622325905,-34.472943088315816,0.1084451234839321,0.1084451234839321
1.3386475683193737,-9.980549117390211,-34.735603026410764,0.12016681009038166,0.12016681009038166
0.0263748945458957,-9.853868927509737,-35.44735389467051,0.09574439280170566,0.09574439280170566
-1.0767492306732436,-10.27048357101068,-36.134726634096765,-0.09086799034751891,-0.09086799034751891
-0.39670275612134276,-10.28835956717463,-35.67697191843621,0.08182312179839357,0.08182312179839357
1.3556640099120045,-9.922959908240948,-34.39990176335505,0.12399839062059925,0.12399839062059925
1.0266582087629672,-10.000304585547944,-34.9056192881585,0.2595604733621997,0.2595604733621997
-1.1571627719179531,-9.929911754025618,-34.38342454211179,-0.268588023479019,-0.268588023479019
-0.9367420173010856,-10.143333856015289,-35.748200808824244,-0.016920357767489236,-0.016920357767489236
-1.8577171586710364,-10.44439173708539,-37.19317986692984,0.20881235424941735,0.20881235424941735
1.6729300833697636,-10.253460134007462,-34.74358712695542,-0.018626680207447066,-0.018626680207447066
